Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results
2269133,JOHN + PAT ANDERSON'S CAFE,JOHN + PAT ANDERSON'S CAFE,2647099,Restaurant,Risk 2 (Medium),3137 S FEDERAL ST ,CHICAGO,IL,60616,2019-03-08T00:00:00,License,Pass w/ Conditions
2269132,YMCA ORR FAMILY DEVELOPMENT CENTER,YMCA ORR FAMILY DEVELOPMENT CENTER,2215710,Children's Services Facility,Risk 1 (High),730 N PULASKI RD ,CHICAGO,IL,60624,2019-03-08T00:00:00,License,Pass
2269127,Porkchop,Porkchop,2320094,Restaurant,Risk 1 (High),1017 S DELANO CT ,CHICAGO,IL,60605,2019-03-08T00:00:00,Canvass,Fail
2269128,ST. CHRISTINA SCHOOL,ST. CHRISTINA SCHOOL,2224959,School,Risk 1 (High),3333 W 110TH ST ,CHICAGO,IL,60655,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269124,GARRETT POPCORN SHOPS,GARRETT POPCORN,2652364,Restaurant,Risk 2 (Medium),173 N MICHIGAN AVE ,CHICAGO,IL,60601,2019-03-08T00:00:00,License,Pass
2269129,ALEXANDER'S RESTAURANT,ALEXANDER'S RESTAURANT,10916,Restaurant,Risk 1 (High),6158 N CLARK ST ,CHICAGO,IL,60660,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269121,THE YMCA EARLY LEARNING DEMONSTRATION CENTER,THE YMCA EARLY LEARNING DEMONSTRATION CENTER,2442865,Daycare Combo 1586,Risk 1 (High),1030 W VAN BUREN ST ,CHICAGO,IL,60607,2019-03-08T00:00:00,License,Fail
2269123,PREMIER CATERING & EVENTS,PREMIER CATERING & EVENTS,2256362,Shared Kitchen User (Long Term),Risk 1 (High),800 GREENLEAF ,WILMETTE,IL,60091,2019-03-08T00:00:00,Canvass,Out of Business
2269115,G.T.S.,GT'S,2299346,Restaurant,Risk 1 (High),5016 N Pulaski RD ,CHICAGO,IL,60630,2019-03-08T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2269118,"MI VAQUITA, INC",MI VAQUITA,2646804,Grocery Store,Risk 2 (Medium),4545 W DIVISION ST ,CHICAGO,IL,60651,2019-03-08T00:00:00,License,Fail
2269114,MARIANO'S 8515,MARIANO'S,2313619,Grocery Store,Risk 1 (High),1800 W LAWRENCE AVE ,CHICAGO,IL,60640,2019-03-08T00:00:00,Short Form Complaint,Fail
2269122,CRUSHED PIZZERIA,CRUSHED PIZZERIA,2647666,Restaurant,Risk 1 (High),1607 W MONTROSE AVE ,CHICAGO,IL,60613,2019-03-08T00:00:00,License,Fail
2269112,PALETERIA Y NEVERIA LA MEXICANA YOGURT AND CHURRO,PALETERIA Y NEVERIA LA MICHOACANA,2125277,Restaurant,Risk 1 (High),4171 S ARCHER AVE ,CHICAGO,IL,60632,2019-03-08T00:00:00,Canvass,No Entry
2269113,"MI VAQUITA, INC",MI VAQUITA,2646800,Grocery Store,Risk 3 (Low),4545 W DIVISION ST ,CHICAGO,IL,60651,2019-03-08T00:00:00,License,Fail
2269116,YMCA OF METROPOLITAN CHICAGO,YMCA OF METROPOLITAN CHICAGO,2442865,Children's Services Facility,Risk 1 (High),1030 W VAN BUREN ST ,CHICAGO,IL,60607,2019-03-08T00:00:00,Canvass,Out of Business
2269117,7-ELEVEN,7-ELEVEN,1515562,Grocery Store,Risk 2 (Medium),5610 N KIMBALL AVE ,CHICAGO,IL,60659,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269110,YMCA GARFILED FAMILY DEVELOPMENT CENTER,YMCA GARFILED FAMILY DEVELOPMENT CENTER,2215702,Children's Services Facility,Risk 1 (High),7 N HOMAN BLVD ,CHICAGO,IL,60624,2019-03-08T00:00:00,License,Pass
2015568,HURLEY SCHOOL,HURLEY SCHOOL,23911,School,Risk 1 (High),3849 W 69th PL ,CHICAGO,IL,60629,2019-03-08T00:00:00,Canvass,Pass
2269109,PREMIER RESTAURANT GROUP,"MAC One Midway LLC./PREMIER CATERING & EVENTS, LLC",2262528,Shared Kitchen,Risk 1 (High),5559 S ARCHER AVE ,CHICAGO,IL,60638,2019-03-08T00:00:00,Canvass,Pass
2269107,WINGSTOP,WINGSTOP,2652665,,Risk 1 (High),6160 N LINCOLN AVE ,CHICAGO,IL,60659,2019-03-08T00:00:00,License,No Entry
2269106,Hawthorne Elementary,Hawthorne Elementary,29131,School,Risk 1 (High),3319 N Clifton AVE ,CHICAGO,IL,60657,2019-03-08T00:00:00,Canvass,Pass
2269104,"THE ATRIUM HLTH CARE CTRS, INC",THE ATRIUM,2204272,Long Term Care,Risk 1 (High),1425 W ESTES AVE ,CHICAGO,IL,60626,2019-03-08T00:00:00,Canvass,Fail
2269120,AFC Sushi @ Tony's Finer Foods #1667,AFC Sushi @ Tony's Finer Foods,2548813,Grocery Store,Risk 1 (High),5630 W BELMONT AVE ,CHICAGO,IL,60634,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269105,RITZ-CARLTON WATER TOWER,RITZ-CARLTON WATER TOWER,1823689,Restaurant,Risk 1 (High),160 E PEARSON ST ,CHICAGO,IL,60611,2019-03-08T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2269098,SPILT MILK,SPILT  MILK,2637040,Restaurant,Risk 1 (High),2758 W FULLERTON AVE ,CHICAGO,IL,60647,2019-03-08T00:00:00,License,Pass w/ Conditions
2269099,JEWEL FOOD  STORE # 3345,JEWEL FOOD  STORE # 3345,1142451,Grocery Store,Risk 1 (High),1224 S WABASH AVE ,CHICAGO,IL,60605,2019-03-08T00:00:00,Short Form Complaint,Pass
2269097,PIZZERIA ORD,ORD PIZZERIA,2299015,Restaurant,Risk 2 (Medium),1607 W MONTROSE AVE ,CHICAGO,IL,60613,2019-03-08T00:00:00,Canvass,Out of Business
2269103,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,11254,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2019-03-08T00:00:00,Canvass,Fail
2269102,FAIRMONT CARE CENTER,FAIRMONT CARE CENTER,2204698,Long Term Care,Risk 1 (High),5061 N PULASKI RD ,CHICAGO,IL,60630,2019-03-08T00:00:00,Suspected Food Poisoning Re-inspection,Pass w/ Conditions
2269108,PHO NAM LUA,PHO NAN LUA,2404658,Restaurant,Risk 1 (High),6261 N MCCORMICK RD ,CHICAGO,IL,60659,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269093,"HANDCUT FOODS,LLC",LATIN SCHOOL OF CHICAGO UPPER SCHOOL,2470303,Restaurant,Risk 1 (High),59 W NORTH BLVD ,CHICAGO,IL,60610,2019-03-08T00:00:00,Canvass,Fail
2269095,PREMIER CATERING & EVENTS,PREMIER CATERING & EVENTS/PREMIER ROLLIN BBQ,2256362,Shared Kitchen User (Long Term),Risk 1 (High),5559 S ARCHER AVE ,CHICAGO,IL,60638,2019-03-08T00:00:00,Canvass,Pass
2269094,BOOMBOX CHICAGO,BOOMBOX CHICAGO,2642267,Pop-Up Food Establishment User-Tier II,Risk 3 (Low),900 N ASHLAND AVE ,CHICAGO,IL,60622,2019-03-08T00:00:00,License,Fail
2269092,Skinner Branch (Sousa),Skinner Branch (Sousa),70232,School,Risk 1 (High),225 S Aberdeen ST ,CHICAGO,IL,60607,2019-03-08T00:00:00,Canvass Re-Inspection,Pass
2269091,HIGH RIDGE YMCA,HIGH RIDGE YMCA,2215705,Daycare Above and Under 2 Years,Risk 1 (High),2424 W TOUHY AVE ,CHICAGO,IL,60645,2019-03-08T00:00:00,License,Pass
2269088,KARAHI CORNER,KARAHI CORNER,2391409,Restaurant,Risk 1 (High),2658 W DEVON AVE ,CHICAGO,IL,60659,2019-03-07T00:00:00,Canvass,No Entry
2269086,EXPRESS MARKET PLACE,EXPRESS MARKET PLACE,2595272,Grocery Store,Risk 1 (High),7007 N CLARK ST ,CHICAGO,IL,60626,2019-03-07T00:00:00,Canvass,Out of Business
2269089,BARANGAROOS AUSSIE PIES,BARANGAROOS AUSSIE PIES,2637089,Restaurant,Risk 2 (Medium),3208 N SHEFFIELD AVE ,CHICAGO,IL,60657,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269090,CURRY POINT,CURRY POINT,2304080,Restaurant,Risk 1 (High),3913 N SHERIDAN RD ,CHICAGO,IL,60613,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269082,Ben's Bar Be Cue,Ben's Bar Be Cue,2142330,Restaurant,Risk 1 (High),5931 W North AVE ,CHICAGO,IL,60639,2019-03-07T00:00:00,Canvass Re-Inspection,Pass
2269085,HAPPY WINGS FISH & CHICKEN,HAPPY WINGS FISH & CHICKEN,2601147,Restaurant,Risk 2 (Medium),8950 S ASHLAND AVE ,CHICAGO,IL,60620,2019-03-07T00:00:00,Complaint,Pass w/ Conditions
2269078,SUBWAY,SUBWAY,2565050,Restaurant,Risk 1 (High),5131 S PULASKI RD ,CHICAGO,IL,60632,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269080,"W2005 CMK REALTY, L.L.C.","W2005 CMK REALTY, L.L.C.",2647056,Pop-Up Establishment Host-Tier II,Risk 2 (Medium),8301 S HOLLAND RD FL 1,CHICAGO,IL,60620,2019-03-07T00:00:00,License Re-Inspection,No Entry
2269084,MIKE'S WNGS & SEAFOOD,MIKE'S WINGS & SEAFOOD,2646299,Restaurant,Risk 2 (Medium),325 S CICERO AVE ,CHICAGO,IL,60644,2019-03-07T00:00:00,License,Pass
2269081,GOLD COAST DOGS,GOLD COAST DOGS,32318,Restaurant,Risk 2 (Medium),225 S CANAL ST ,CHICAGO,IL,60606,2019-03-07T00:00:00,Canvass,Fail
2269079,ART OF DOSA,ART OF DOSA,2601899,Shared Kitchen User (Long Term),Risk 1 (High),1060 SUSSEX LN ,WHEATON,IL,60189,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269072,J & J FISH,J & J FISH,2595915,Restaurant,Risk 2 (Medium),325 S CICERO AVE ,CHICAGO,IL,60644,2019-03-07T00:00:00,Canvass,Out of Business
2269069,DINOTTO PIZZERIA (CATERING),DINOTTO PIZZERIA,2354303,Restaurant,Risk 1 (High),1551 N WELLS ST ,CHICAGO,IL,60610,2019-03-07T00:00:00,Canvass Re-Inspection,Pass
2269074,SUBWAY SANDWICHES,SUBWAY SANDWICHES,43981,Restaurant,Risk 1 (High),118 S CLINTON ST ,CHICAGO,IL,60661,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269070,TURQUOISE CAFE,TURQUOISE CAFE,1869346,Restaurant,Risk 1 (High),2147 W ROSCOE ST ,CHICAGO,IL,60618,2019-03-07T00:00:00,Canvass,Fail
2269075,BLACKWOOD BBQ,BLACKWOOD BBQ,2398421,Catering,Risk 1 (High),2032 W HUBBARD ST ,CHICAGO,IL,60612,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269065,JIN JU,JIN JU,27137,Restaurant,Risk 1 (High),5203 N CLARK ST ,CHICAGO,IL,60640,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269076,LAO SZE CHUAN,LAO SZE CHUAN,2262504,Restaurant,Risk 1 (High),520 N MICHIGAN AVE ,CHICAGO,IL,60611,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269064,GIORDANO'S,GIORDANO'S,2398783,Restaurant,Risk 1 (High),6709 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-07T00:00:00,Canvass,Pass
2269077,POPEYES LOUISIANA KITCHEN,POPEYES CHICKEN,2256369,Restaurant,Risk 1 (High),1251 S HALSTED ST ,CHICAGO,IL,60607,2019-03-07T00:00:00,Canvass,Pass
2269067,SUPER POLLO Y TAQUERIA,SUPER POLLO Y TAQUERIA,1717917,Restaurant,Risk 1 (High),4614 W DIVERSEY AVE ,CHICAGO,IL,60639,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269062,LITTLE KITCHEN,LITTLE KITCHEN,2299403,Restaurant,Risk 1 (High),4104 N SHERIDAN RD ,CHICAGO,IL,60613,2019-03-07T00:00:00,Complaint Re-Inspection,Pass
2269063,LUKE'S BEEF & PIZZA,LUKE'S BEEF & PIZZA,1139942,Restaurant,Risk 1 (High),3130 N HARLEM AVE ,CHICAGO,IL,60634,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269059,LA PERLA TAPATIA,LA PERLA TAPATIA,2093889,Restaurant,Risk 1 (High),3251 W NORTH AVE ,CHICAGO,IL,60647,2019-03-07T00:00:00,Complaint,Pass w/ Conditions
2269066,GUERREROS PIZZA INC,GUERREROS PIZZA,1490824,Restaurant,Risk 1 (High),2024 S CALIFORNIA AVE ,CHICAGO,IL,60608,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269058,WALDO COONEY'S PIZZA,WALDO COONEY'S PIZZA,8602,Restaurant,Risk 1 (High),8541 S PULASKI RD ,CHICAGO,IL,60652,2019-03-07T00:00:00,Canvass,Pass
2269068,PAKWAN INDO PAK CUISINE,PAKWAN INDO PAK CUISINE,2589286,Restaurant,Risk 1 (High),6355 N MAPLEWOOD AVE ,CHICAGO,IL,60659,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269060,"HOME OF THE HOAGY,INC",HOME OF THE HOAGY,2517823,Restaurant,Risk 1 (High),1316 W 111TH ST ,CHICAGO,IL,60643,2019-03-07T00:00:00,Canvass,Fail
2269057,SUPERMERCADO ANTONIO'S CORP.,SUPERMERCADO ANTONIO'S CORP.,1275158,Grocery Store,Risk 1 (High),2656 S HOMAN ,CHICAGO,IL,60623,2019-03-07T00:00:00,Complaint,Fail
2269054,WEST EGG CAFE,WEST EGG CAFE,44615,Restaurant,Risk 1 (High),620 N FAIRBANKS CT ,CHICAGO,IL,60611,2019-03-07T00:00:00,Canvass Re-Inspection,Pass
2269055,DELHI SPICE INC.,DELHI SPICE,2646768,Restaurant,Risk 1 (High),2657 W DEVON AVE ,CHICAGO,IL,60659,2019-03-07T00:00:00,License,Fail
2269053,THE CURRAGH IRISH PUB,THE CURRAGH IRISH PUB,2397933,Restaurant,Risk 1 (High),6705-6707 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269052,THAI SPOON AND SUSHI,THAI SPOON AND SUSHI,2517704,Restaurant,Risk 1 (High),601 S WABASH AVE ,CHICAGO,IL,60605,2019-03-07T00:00:00,Canvass Re-Inspection,Fail
2269051,NORTH LAWNDALE YMCA,NORTH LAWNDALE YMCA,2215704,Daycare Above and Under 2 Years,Risk 1 (High),3449 W ARTHINGTON ST ,CHICAGO,IL,60624,2019-03-07T00:00:00,License,Pass
2269050,MEZQUITE EXPRESS # 2,MEZQUITE EXPRESS # 2,2517585,Restaurant,Risk 1 (High),5160 S PULASKI RD ,CHICAGO,IL,60632,2019-03-07T00:00:00,Canvass,Fail
2269048,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,2575042,Restaurant,Risk 1 (High),958-964 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-07T00:00:00,Canvass Re-Inspection,Fail
2269047,QUE ONDA TACOS AND TEQUILA,QUE ONDA TACOS AND TEQUILA,2579100,Restaurant,Risk 1 (High),6701 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-07T00:00:00,License,Pass w/ Conditions
2269045,JEANE KENNEY YMCA DAY CARE,JEANE KENNEY YMCA DAY CARE,2215708,Daycare Combo 1586,Risk 1 (High),7600 S PARNELL AVE ,CHICAGO,IL,60620,2019-03-07T00:00:00,License,Pass
2269040,TAQUERIA HACIENDA TAPATIA,TAQUERIA HACIENDA TAPATIA,2517707,Restaurant,Risk 1 (High),4125 W 26TH ST ,CHICAGO,IL,60623,2019-03-07T00:00:00,Canvass,Out of Business
2269043,QUE ONDA TACOS AND TEQUILA,QUE ONDA TACOS AND TEQUILA,2579099,Restaurant,Risk 1 (High),6701 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-07T00:00:00,License Re-Inspection,Pass w/ Conditions
2269041,CASA ROMAN,CASA ROMAN,11900,Grocery Store,Risk 1 (High),6978 N CLARK ST ,CHICAGO,IL,60626,2019-03-07T00:00:00,Canvass,Fail
2269036,RAHMAT GROCERY & ZABIHA HALAL MEAT,RAHMAT GROCERY & ZAHIBA HALAL MEAT,1980935,Grocery Store,Risk 2 (Medium),2158 W DEVON AVE ,CHICAGO,IL,60659,2019-03-07T00:00:00,Canvass Re-Inspection,Fail
2269035,CHICAGO EXCEL CAMELOT ACADEMY,CHICAGO EXCEL CAMELOT ACADEMY,3076679,School,Risk 1 (High),1257-59 W 111 ST ,CHICAGO,IL,60643,2019-03-07T00:00:00,Canvass Re-Inspection,Pass
2269042,DON PEDRO CARNITAS,DON PEDRO CARNITAS,2601736,Restaurant,Risk 1 (High),1113 W 18TH ST ,CHICAGO,IL,60608,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269037,MCCORMICK YMCA PRESCHOOL,MCCORMICK YMCA,2215706,Daycare (2 - 6 Years),Risk 1 (High),1834 N LAWNDALE AVE ,CHICAGO,IL,60647,2019-03-07T00:00:00,License,Fail
2269032,BRIX CATERING & EVENTS,BRIX CATERING & EVENTS,2495689,Restaurant,Risk 1 (High),2036 W ROSCOE ST ,CHICAGO,IL,60618,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269034,HANDCUT FOODS LLC,LATIN SCHOOL OF CHICAGO MIDDLE SCHOOL,2470306,Restaurant,Risk 1 (High),45 W NORTH BLVD ,CHICAGO,IL,60610,2019-03-07T00:00:00,Canvass,Fail
2269030,ARAMARK EDUCATION SERVICES,CICS AVALON PARK/SOUTH SHORE,2647371,SCHOOL,Risk 1 (High),1501 E 83RD PL ,CHICAGO,IL,60619,2019-03-07T00:00:00,License,Not Ready
2269038,ARAMARK EDUCATION SERVICES,WASHINGTON PARK (NORTH),2646462,CHARTER SCHOOL,Risk 1 (High),110 E 61ST ST ,CHICAGO,IL,60637,2019-03-07T00:00:00,License,Fail
2269027,ARAMARK EDUCATION SERVICES,CICS WEST BELDEN CHARTER SCHOOL,2647375,SCHOOL,Risk 1 (High),2245 N MCVICKER AVE ,CHICAGO,IL,60639,2019-03-07T00:00:00,License,Pass w/ Conditions
2269026,THE GODDARD SCHOOL- CHICAGO,THE GODDARD SCHOOL CHICAGO,2560782,Daycare Above and Under 2 Years,Risk 1 (High),1141 W ARMITAGE AVE ,CHICAGO,IL,60614,2019-03-07T00:00:00,License,Pass w/ Conditions
2269025,THE GODDARD SCHOOL CHICAGO,THE GODDARD SCHOOL,2216094,Daycare Above and Under 2 Years,Risk 1 (High),1127 W ARMITAGE AVE ,CHICAGO,IL,60614,2019-03-07T00:00:00,License,Pass w/ Conditions
2269029,INDIAN CLAY POT,INDIAN CLAY POT,2583916,Restaurant,Risk 1 (High),1804-1806 W IRVING PARK RD ,CHICAGO,IL,60613,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269020,Louis J. Agassiz Elementary,Louis J. Agassiz Elementary,22031,School,Risk 1 (High),2851 N Seminary (1100W) ,CHICAGO,IL,60657,2019-03-07T00:00:00,Canvass,Pass
2269018,CHARTWELLS,CICS WEST BELDEN CAMPUS,2549079,CHARTER SCHOOL,Risk 1 (High),2245 N MCVICKER AVE ,CHICAGO,IL,60639,2019-03-07T00:00:00,Canvass,Out of Business
2269017,ALONTI CATERING,ALONTI CATERING KITCHEN,2652349,Catering,Risk 1 (High),401 S LA SALLE ST ,CHICAGO,IL,60605,2019-03-07T00:00:00,License,Pass w/ Conditions
2269021,MCCORMICK TRIBUNE YMCA PRESCHOOL,MCCORMICK TRIBUNE YMCA PRESCHOOL,2215706,Daycare (2 - 6 Years),Risk 1 (High),1834 N LAWNDALE AVE ,CHICAGO,IL,60647,2019-03-07T00:00:00,Canvass,Out of Business
2269031,BAND OF BOHEMIA,BAND OF BOHEMIA,2398386,Restaurant,Risk 1 (High),4710 N RAVENSWOOD AVE ,CHICAGO,IL,60640,2019-03-07T00:00:00,Canvass,Fail
2269023,"SUITE LITTLE FEET, INC","SUITE LITTLE FEET, INC",2496178,Children's Services Facility,Risk 1 (High),1439-1443 W 79TH ST ,CHICAGO,IL,60620,2019-03-07T00:00:00,License,Pass
2269022,YMCA MARSHALL FAMILY DEV CENT,YMCA MARSHALL FAMILY DEV CENT,2215703,Children's Services Facility,Risk 1 (High),3250 W ADAMS ST ,CHICAGO,IL,60624,2019-03-07T00:00:00,License,Pass
2269016,SYMPHONY OF BEVERLY,SYMPHONY OF BEVERLY,2447181,Long Term Care,Risk 1 (High),2940 W 87TH ST ,CHICAGO,IL,60652,2019-03-07T00:00:00,Canvass,Fail
2269014,DR. EFFIE O. ELLIS YMCA HEAD START,DR. EFFIE O. ELLIS YMCA HEAD START,2215709,Children's Services Facility,Risk 1 (High),10 S KEDZIE AVE ,CHICAGO,IL,60612,2019-03-07T00:00:00,License,Fail
2269033,Dever Elementary School,Dever Elementary School,22941,School,Risk 1 (High),3436 N Osceola ,CHICAGO,IL,60634,2019-03-07T00:00:00,Canvass,Pass
2269012,EL TEXCAL RESTAURANT,EL POBLANO RESTAURANT & BAR,2652423,Restaurant,Risk 1 (High),3700 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-03-07T00:00:00,License,Fail
2269015,Big Hill Cantina,Big Hill Bar & Grill,1678004,Restaurant,Risk 1 (High),3307 W BRYN MAWR AVE ,CHICAGO,IL,60659,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269011,La Taberna on Halsted,La Taberna on Halsted,2043549,Restaurant,Risk 1 (High),1301 S HALSTED ST ,CHICAGO,IL,60607,2019-03-07T00:00:00,Canvass,No Entry
2269013,Wacker,Wacker,26621,School,Risk 1 (High),9746 S Morgan (1000W) ,CHICAGO,IL,60643,2019-03-07T00:00:00,Canvass,Fail
2269008,TBA,THE BAD APPLE,2646917,Restaurant,Risk 1 (High),4300-4304 N LINCOLN AVE ,CHICAGO,IL,60618,2019-03-07T00:00:00,License,Pass
2269009,KAFECITO,KAFECITO,2321025,Restaurant,Risk 1 (High),3938 W 26TH ST ,CHICAGO,IL,60623,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269007,CELINA DELI,CELINA DELI,24696,Grocery Store,Risk 1 (High),5089 S ARCHER AVE ,CHICAGO,IL,60632,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269006,TBA,THE BAD APPLE,2646916,Restaurant,Risk 1 (High),4300-4304 N LINCOLN AVE ,CHICAGO,IL,60618,2019-03-07T00:00:00,License,Pass
2269004,THE BAD APPLE,THE BAD APPLE,1964310,Restaurant,Risk 1 (High),4300 N LINCOLN AVE ,CHICAGO,IL,60618,2019-03-07T00:00:00,Canvass,Out of Business
2269002,THE BAD APPLE,THE BAD APPLE,1964310,Restaurant,Risk 1 (High),4300 N LINCOLN AVE ,CHICAGO,IL,60618,2019-03-07T00:00:00,Canvass Re-Inspection,Pass
2269003,STARBUCKS COFFEE # 17743,STARBUCKS,2398562,Restaurant,Risk 2 (Medium),6108 N WESTERN AVE ,CHICAGO,IL,60659,2019-03-07T00:00:00,Canvass,Pass w/ Conditions
2269005,JUNGMAN ELEMENTARY,JUNGMAN ELEMENTARY,23961,School,Risk 1 (High),1746 S Miller (1030W) ,CHICAGO,IL,60608,2019-03-07T00:00:00,Canvass,Pass
2269000,ARAMARK EDUCATION SERVICES,CICS PRAIRIE,2647373,School,Risk 1 (High),11530 S Prairie AVE ,CHICAGO,IL,60628,2019-03-07T00:00:00,License,Pass w/ Conditions
2269175,MONNIE BURKE'S RESTAURANT,MONNIE BURKE'S RESTAURANT,2548908,Restaurant,Risk 1 (High),1159-1163 W 18TH ST ,CHICAGO,IL,60608,2019-03-07T00:00:00,Complaint,No Entry
2269174,ZEBRAZ 18 LOUNGE & GRILL INC.,ZEBRAZ 18 LOUNGE & GRILL INC.,2418930,Restaurant,Risk 1 (High),1104 W 18TH ST ,CHICAGO,IL,60608,2019-03-07T00:00:00,Canvass,No Entry
2268996,FAT CAT,FAT CAT,1544856,Restaurant,Risk 1 (High),4840 N BROADWAY ,CHICAGO,IL,60640,2019-03-06T00:00:00,Canvass,Pass
2268993,FARMER'S FRIDGE,FARMER'S FRIDGE,2647777,,Risk 1 (High),5555 S ARCHER AVE ,CHICAGO,IL,60638,2019-03-06T00:00:00,License,Not Ready
2268995,J & A ORIENTAL FOOD MART,J & A ORIENTAL FOOD MART,30859,Grocery Store,Risk 1 (High),5755 W FULLERTON AVE ,CHICAGO,IL,60639,2019-03-06T00:00:00,Canvass Re-Inspection,Fail
2268992,JOEY'S RED HOTS,JOEY'S RED HOTS,2594730,Restaurant,Risk 1 (High),11500 S WESTERN AVE ,CHICAGO,IL,60643,2019-03-06T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268990,PARKSIDE GYROS,PARKSIDE GYROS,2333218,Restaurant,Risk 1 (High),7355 N CLARK ST ,CHICAGO,IL,60626,2019-03-06T00:00:00,Canvass,Pass
2268989,THE WHALE CHICAGO,,2646764,Restaurant,Risk 1 (High),2427-31 N MILWAUKEE AVE ,CHICAGO,IL,60647,2019-03-06T00:00:00,License,Not Ready
2268999,THE PIGGERY,THE PIGGERY,2359057,Restaurant,Risk 1 (High),1619-1625 W IRVING PARK RD ,CHICAGO,IL,60613,2019-03-06T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2268988,TACO BELL # 32179,TACO BELL,2652587,,All,5350 S PULASKI RD ,CHICAGO,IL,60632,2019-03-06T00:00:00,License,Not Ready
2268986,FLASH FOOD MART,FLASH FOOD MART,2418468,Grocery Store,Risk 1 (High),3424 W OHIO ST ,CHICAGO,IL,60624,2019-03-06T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268982,CHEESIE'S PUB & GRUB,CHEESIE'S PUB & GRUB,2263707,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608,2019-03-06T00:00:00,License,Not Ready
2268984,SUBWAY SANDWICH & SALAD,SUBWAY SANDWICH & SALAD,1243910,Restaurant,Risk 1 (High),2352 W CERMAK RD ,CHICAGO,IL,60608,2019-03-06T00:00:00,Canvass,Pass
2268980,MATILDA,MATILDA/BABY ATLAS,44826,Restaurant,Risk 1 (High),3101 N SHEFFIELD AVE ,CHICAGO,IL,60657,2019-03-06T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268998,TACO BURRITO KING,TACO BURRITO KING,2065146,Restaurant,Risk 1 (High),5501 N HARLEM AVE ,CHICAGO,IL,60656,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268994,SUBWAY RESTAURANT,SUBWAY,2418270,Restaurant,Risk 1 (High),1252 S HALSTED ST ,CHICAGO,IL,60607,2019-03-06T00:00:00,Canvass,Fail
2268978,ROSATI'S PIZZA,ROSATI'S PIZZA,2464327,Restaurant,Risk 1 (High),3150 W 111TH ST ,CHICAGO,IL,60655,2019-03-06T00:00:00,Canvass Re-Inspection,Fail
2268987,DOMINOS,DOMINOS,2549020,Restaurant,Risk 1 (High),5410 W DEVON AVE ,CHICAGO,IL,60646,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268981,THE SPICE ROOM,THE SPICE ROOM,2516709,Restaurant,Risk 1 (High),2906 W ARMITAGE AVE ,CHICAGO,IL,60647,2019-03-06T00:00:00,Canvass,Fail
2268983,ANGIE'S,ANGIE'S,1619627,Restaurant,Risk 1 (High),8352 S PULASKI RD ,CHICAGO,IL,60652,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
